"","Student_id","Responce_Type","Region","Age","Gender","Race","Martial_status","Vape","Cigarette","Alcohol"
"11486",21773,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11487",40247,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(2) ENGAGED:(2)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"11488",32002,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"11489",41809,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(1) MARRIED:(1)","(1) YES:(1)","(0) NO: (0)","(1) NO:(1)"
"11490",51684,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"11491",62390,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"11492",50171,"(1) TABLET:(1)","(4) WEST:(4)","(1) UNDER 18:(1)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"11493",12095,"(0) PAPER:(0)","(1) NORTHEAST:(1)",NA,NA,NA,NA,NA,NA,NA
"11494",62250,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)",NA,"(1) YES:(1)","(0) NO: (0)","(1) NO:(1)"
"11495",22252,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"11496",40058,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,"(2) ENGAGED:(2)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"11497",41540,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11498",32543,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"11499",61355,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)",NA,"(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"11500",31314,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"11501",12561,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)",NA
"11502",61718,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"11503",20052,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"11504",51870,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"11505",52121,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"11506",50912,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"11507",61920,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11508",31665,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"11509",31276,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)",NA,"(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"11510",21286,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11511",42408,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(1) YES: (1)","(2) YES:(2)"
"11512",61500,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11513",32332,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"11514",10633,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"11515",60470,"(0) PAPER:(0)","(4) WEST:(4)","(1) UNDER 18:(1)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11516",41779,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"11517",30026,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"11518",10621,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"11519",22190,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"11520",12231,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(1) BLACK:(1)","(2) ENGAGED:(2)",NA,"(1) YES: (1)",NA
"11521",50746,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"11522",51025,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"11523",60006,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(1) MARRIED:(1)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"11524",30696,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"11525",10423,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)",NA
"11526",50449,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"11527",11194,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"11528",40631,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"11529",62274,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"11530",31068,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(1) MARRIED:(1)",NA,"(0) NO: (0)","(2) YES:(2)"
"11531",42009,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(1) YES: (1)","(2) YES:(2)"
"11532",41666,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"11533",10027,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)",NA
"11534",12265,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"11535",40911,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"11536",51467,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"11537",51232,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(1) BLACK:(1)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"11538",21363,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"11539",22118,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"11540",40177,"(1) TABLET:(1)","(4) WEST:(4)","(1) UNDER 18:(1)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11541",61818,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"11542",52264,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"11543",31402,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"11544",11874,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"11545",10476,"(1) TABLET:(1)","(4) WEST:(4)","(1) UNDER 18:(1)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)",NA
"11546",61658,"(1) TABLET:(1)","(1) NORTHEAST:(1)",NA,NA,NA,NA,NA,NA,NA
"11547",62397,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"11548",41794,"(1) TABLET:(1)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"11549",22050,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"11550",12293,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"11551",11333,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)",NA,"(0) NO: (0)",NA
"11552",61432,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"11553",61473,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(1) BLACK:(1)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11554",51730,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"11555",60620,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"11556",31760,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"11557",60182,"(1) TABLET:(1)","(4) WEST:(4)",NA,NA,NA,NA,NA,NA,NA
"11558",31490,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"11559",51740,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(1) BLACK:(1)","(2) ENGAGED:(2)",NA,"(1) YES: (1)","(2) YES:(2)"
"11560",10330,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)",NA,NA
"11561",41725,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11562",22395,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11563",11871,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"11564",60481,"(0) PAPER:(0)","(4) WEST:(4)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(1) NO:(1)"
"11565",12435,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)",NA
"11566",30880,"(1) TABLET:(1)","(2) MIDWEST:(2)",NA,"(1) MALE:(1)","(1) BLACK:(1)",NA,NA,NA,NA
"11567",22230,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"11568",51744,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"11569",21419,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"11570",22237,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"11571",42654,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"11572",60189,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"11573",11638,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"11574",40027,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"11575",21017,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(1) MARRIED:(1)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"11576",42585,"(1) TABLET:(1)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11577",52182,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"11578",10628,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"11579",22431,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"11580",40762,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11581",52501,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"11582",51908,"(0) PAPER:(0)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(1) MARRIED:(1)",NA,"(0) NO: (0)","(1) NO:(1)"
"11583",62168,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"11584",51221,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(2) YES:(2)"
"11585",11416,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"11586",21183,"(0) PAPER:(0)","(1) NORTHEAST:(1)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"11587",51874,"(1) TABLET:(1)","(3) SOUTH:(3)",NA,NA,NA,NA,NA,NA,NA
"11588",21851,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(1) MARRIED:(1)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11589",60742,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(2) ENGAGED:(2)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"11590",41926,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"11591",62492,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)","(1) YES:(1)",NA,"(1) NO:(1)"
"11592",30866,"(1) TABLET:(1)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(1) MALE:(1)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(1) NO:(1)"
"11593",41130,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"11594",10541,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)",NA
"11595",31436,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"11596",22535,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"11597",40659,"(0) PAPER:(0)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(1) MALE:(1)",NA,"(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(1) NO:(1)"
"11598",42608,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(4) SINGLE:(4)","(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11599",31260,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"11600",41708,"(1) TABLET:(1)","(1) NORTHEAST:(1)",NA,NA,NA,NA,"(1) YES:(1)","(0) NO: (0)","(2) YES:(2)"
"11601",10873,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)",NA,"(3) SEP/DIV:(3)","(0) NO:(0)","(0) NO: (0)",NA
"11602",51802,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(1) BLACK:(1)",NA,NA,"(0) NO: (0)","(1) NO:(1)"
"11603",61790,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"11604",22596,"(1) TABLET:(1)","(4) WEST:(4)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(0) NO: (0)","(2) YES:(2)"
"11605",61234,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(1) MARRIED:(1)","(1) YES:(1)","(1) YES: (1)","(2) YES:(2)"
"11606",31785,"(0) PAPER:(0)","(2) MIDWEST:(2)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(1) BLACK:(1)","(4) SINGLE:(4)",NA,NA,NA
"11607",21037,"(0) PAPER:(0)","(2) MIDWEST:(2)",NA,NA,NA,NA,"(0) NO:(0)",NA,NA
"11608",11840,"(1) TABLET:(1)","(3) SOUTH:(3)",NA,NA,NA,NA,NA,NA,NA
"11609",31421,"(1) TABLET:(1)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
"11610",51846,"(1) TABLET:(1)","(3) SOUTH:(3)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(2) WHITE:(2)","(4) SINGLE:(4)",NA,"(1) YES: (1)","(2) YES:(2)"
"11611",42505,"(0) PAPER:(0)","(3) SOUTH:(3)","(2) 18 OR OLDER:(2)","(1) MALE:(1)","(2) WHITE:(2)","(4) SINGLE:(4)","(0) NO:(0)","(1) YES: (1)","(1) NO:(1)"
"11612",30932,"(0) PAPER:(0)","(2) MIDWEST:(2)","(1) UNDER 18:(1)","(2) FEMALE:(2)","(3) HISPANIC:(3)","(4) SINGLE:(4)",NA,"(0) NO: (0)","(1) NO:(1)"
